gid,year,excluded,gcp_mer,gwno,pop_gpw_sum,urban_ih
"230537","2014",,,"20",,
"230538","2014",,,"20",,
"230539","2014",,,"20",,
"230540","2014",,,"20",,
"230541","2014",,,"20",,
"230542","2014",,,"20",,
"230543","2014",,,"20",,
"230544","2014",,,"20",,
"230545","2014",,,"20",,
"230546","2014",,,"20",,
"230547","2014",,,"20",,
"230548","2014",,,"20",,
"230549","2014",,,"20",,
"230550","2014",,,"20",,
"230551","2014",,,"20",,
"230552","2014",,,"20",,
"230553","2014",,,"20",,
"230554","2014",,,"20",,
"230555","2014",,,"20",,
"230556","2014",,,"20",,
"230557","2014",,,"20",,
"230558","2014",,,"20",,
"230559","2014",,,"20",,
"230560","2014",,,"20",,
"230567","2014",,,"20",,
"230568","2014",,,"20",,
"230569","2014",,,"20",,
"230570","2014",,,"20",,
"230571","2014",,,"20",,
"230572","2014",,,"20",,
"230573","2014",,,"20",,
"230574","2014",,,"20",,
"230575","2014",,,"20",,
"230576","2014",,,"20",,
"230577","2014",,,"20",,
"230583","2014",,,"20",,
"230584","2014",,,"20",,
"230585","2014",,,"20",,
"230586","2014",,,"20",,
"230587","2014",,,"20",,
"230588","2014",,,"20",,
"230589","2014",,,"20",,
"230590","2014",,,"20",,
"230591","2014",,,"20",,
"230592","2014",,,"20",,
"230593","2014",,,"20",,
"230594","2014",,,"20",,
"230595","2014",,,"20",,
"230596","2014",,,"20",,
"230597","2014",,,"20",,
"230598","2014",,,"20",,
"230599","2014",,,"20",,
"230600","2014",,,"20",,
"230601","2014",,,"20",,
"230602","2014",,,"20",,
"230603","2014",,,"20",,
"230604","2014",,,"20",,
"230605","2014",,,"20",,
"230606","2014",,,"20",,
"230607","2014",,,"20",,
"230608","2014",,,"20",,
"230609","2014",,,"20",,
"230610","2014",,,"20",,
"230611","2014",,,"20",,
"230612","2014",,,"20",,
"230613","2014",,,"20",,
"230614","2014",,,"20",,
"230615","2014",,,"20",,
"230616","2014",,,"20",,
"230617","2014",,,"20",,
"230618","2014",,,"20",,
"230619","2014",,,"20",,
"230620","2014",,,"20",,
"230621","2014",,,"20",,
"230622","2014",,,"20",,
"230623","2014",,,"20",,
"230624","2014",,,"20",,
"230625","2014",,,"20",,
"230626","2014",,,"20",,
"230798","2014",,,"385",,
"230799","2014",,,"385",,
"230800","2014",,,"385",,
"230801","2014",,,"385",,
"230802","2014",,,"385",,
"230803","2014",,,"385",,
"230804","2014",,,"385",,
"230805","2014",,,"385",,
"230806","2014",,,"385",,
"230807","2014",,,"385",,
"230808","2014",,,"385",,
"230809","2014",,,"385",,
"230810","2014",,,"385",,
"230811","2014",,,"385",,
"230812","2014",,,"385",,
"230813","2014",,,"385",,
"230814","2014",,,"385",,
"230815","2014",,,"385",,
"230816","2014",,,"385",,
"230817","2014",,,"385",,
"230818","2014",,,"385",,
"230819","2014",,,"385",,
"230820","2014",,,"385",,
"230821","2014",,,"385",,
"230822","2014",,,"385",,
"230823","2014",,,"385",,
"230875","2014",,,"365",,
"230877","2014",,,"365",,
"230878","2014",,,"365",,
"230879","2014",,,"365",,
"230880","2014",,,"365",,
"230881","2014",,,"365",,
"230894","2014",,,"365",,
"230895","2014",,,"365",,
"230896","2014",,,"365",,
"230897","2014",,,"365",,
"230898","2014",,,"365",,
"230899","2014",,,"365",,
"230900","2014",,,"365",,
"230901","2014",,,"365",,
"230902","2014",,,"365",,
"230903","2014",,,"365",,
"230904","2014",,,"365",,
"230905","2014",,,"365",,
"230906","2014",,,"365",,
"230908","2014",,,"365",,
"230909","2014",,,"365",,
"230910","2014",,,"365",,
"230911","2014",,,"365",,
"230912","2014",,,"365",,
"230913","2014",,,"365",,
"230914","2014",,,"365",,
"230915","2014",,,"365",,
"230916","2014",,,"365",,
"230917","2014",,,"365",,
"230918","2014",,,"365",,
"230919","2014",,,"365",,
"230920","2014",,,"365",,
"230921","2014",,,"365",,
"230922","2014",,,"365",,
"230923","2014",,,"365",,
"230924","2014",,,"365",,
"230925","2014",,,"365",,
"230926","2014",,,"365",,
"230927","2014",,,"365",,
"230928","2014",,,"365",,
"230929","2014",,,"365",,
"230930","2014",,,"365",,
"230931","2014",,,"365",,
"230932","2014",,,"365",,
"230933","2014",,,"365",,
"230934","2014",,,"365",,
"230935","2014",,,"365",,
"230936","2014",,,"365",,
"230937","2014",,,"365",,
"230938","2014",,,"365",,
"230939","2014",,,"365",,
"230940","2014",,,"365",,
"230941","2014",,,"365",,
"230942","2014",,,"365",,
"230943","2014",,,"365",,
"230944","2014",,,"365",,
"230945","2014",,,"365",,
"230946","2014",,,"365",,
"230947","2014",,,"365",,
"230948","2014",,,"365",,
"230949","2014",,,"365",,
"230950","2014",,,"365",,
"230951","2014",,,"365",,
"230952","2014",,,"365",,
"230953","2014",,,"365",,
"230954","2014",,,"365",,
"230955","2014",,,"365",,
"230956","2014",,,"365",,
"230957","2014",,,"365",,
"230958","2014",,,"365",,
"230959","2014",,,"365",,
"230960","2014",,,"365",,
"230961","2014",,,"365",,
"230962","2014",,,"365",,
"230963","2014",,,"365",,
"230964","2014",,,"365",,
"230965","2014",,,"365",,
"230966","2014",,,"365",,
"230967","2014",,,"365",,
"230968","2014",,,"365",,
"230969","2014",,,"365",,
"230970","2014",,,"365",,
"230971","2014",,,"365",,
"230972","2014",,,"365",,
"230973","2014",,,"365",,
"230974","2014",,,"365",,
"230975","2014",,,"365",,
"230976","2014",,,"365",,
"230977","2014",,,"365",,
"230978","2014",,,"365",,
"230979","2014",,,"365",,
"230980","2014",,,"365",,
"230981","2014",,,"365",,
"230982","2014",,,"365",,
"230983","2014",,,"365",,
"230984","2014",,,"365",,
"230985","2014",,,"365",,
"230986","2014",,,"365",,
"230987","2014",,,"365",,
"230988","2014",,,"365",,
"230989","2014",,,"365",,
"230990","2014",,,"365",,
"230991","2014",,,"365",,
"230992","2014",,,"365",,
"230993","2014",,,"365",,
"230994","2014",,,"365",,
"230995","2014",,,"365",,
"230996","2014",,,"365",,
"230997","2014",,,"365",,
"230998","2014",,,"365",,
"230999","2014",,,"365",,
"231000","2014",,,"365",,
"231001","2014",,,"365",,
"231002","2014",,,"365",,
"231003","2014",,,"365",,
"231004","2014",,,"365",,
"231005","2014",,,"365",,
"231006","2014",,,"365",,
"231007","2014",,,"365",,
"231008","2014",,,"365",,
"231009","2014",,,"365",,
"231010","2014",,,"365",,
"231011","2014",,,"365",,
"231012","2014",,,"365",,
"231013","2014",,,"365",,
"231014","2014",,,"365",,
"231015","2014",,,"365",,
"231016","2014",,,"365",,
"231017","2014",,,"365",,
"231018","2014",,,"365",,
"231019","2014",,,"365",,
"231020","2014",,,"365",,
"231021","2014",,,"365",,
"231022","2014",,,"365",,
"231023","2014",,,"365",,
"231024","2014",,,"365",,
"231025","2014",,,"365",,
"231026","2014",,,"365",,
"231027","2014",,,"365",,
"231028","2014",,,"365",,
"231029","2014",,,"365",,
"231030","2014",,,"365",,
"231031","2014",,,"365",,
"231032","2014",,,"365",,
"231033","2014",,,"365",,
"231034","2014",,,"365",,
"231035","2014",,,"365",,
"231036","2014",,,"365",,
"231037","2014",,,"365",,
"231038","2014",,,"365",,
"231039","2014",,,"365",,
"231040","2014",,,"365",,
"231041","2014",,,"365",,
"231042","2014",,,"365",,
"231043","2014",,,"365",,
"231044","2014",,,"365",,
"231045","2014",,,"365",,
"231046","2014",,,"365",,
"231047","2014",,,"365",,
"231048","2014",,,"365",,
"231049","2014",,,"365",,
"231050","2014",,,"365",,
"231051","2014",,,"365",,
"231052","2014",,,"365",,
"231053","2014",,,"365",,
"231054","2014",,,"365",,
"231055","2014",,,"365",,
"231056","2014",,,"365",,
"231057","2014",,,"365",,
"231058","2014",,,"365",,
"231059","2014",,,"365",,
"231060","2014",,,"365",,
"231061","2014",,,"365",,
"231062","2014",,,"365",,
"231063","2014",,,"365",,
"231064","2014",,,"365",,
"231065","2014",,,"365",,
"231066","2014",,,"365",,
"231067","2014",,,"365",,
"231068","2014",,,"365",,
"231069","2014",,,"365",,
"231070","2014",,,"365",,
"231071","2014",,,"365",,
"231072","2014",,,"365",,
"231073","2014",,,"365",,
"231074","2014",,,"365",,
"231075","2014",,,"365",,
"231076","2014",,,"365",,
"231077","2014",,,"365",,
"231078","2014",,,"365",,
"231079","2014",,,"365",,
"231080","2014",,,"365",,
"231081","2014",,,"365",,
"231097","2014",,,"365",,
"231101","2014",,,"365",,
"231102","2014",,,"365",,
"231103","2014",,,"365",,
"231104","2014",,,"365",,
"231121","2014",,,"365",,
"231122","2014",,,"365",,
"231123","2014",,,"365",,
"231124","2014",,,"365",,
"231160","2014",,,"2",,
"231161","2014",,,"2",,
"231162","2014",,,"2",,
"231163","2014",,,"2",,
"231164","2014",,,"2",,
"231165","2014",,,"2",,
"231166","2014",,,"2",,
"231167","2014",,,"2",,
"231168","2014",,,"2",,
"231169","2014",,,"2",,
"231170","2014",,,"2",,
"231171","2014",,,"2",,
"231172","2014",,,"2",,
"231173","2014",,,"2",,
"231174","2014",,,"2",,
"231175","2014",,,"2",,
"231176","2014",,,"2",,
"231177","2014",,,"2",,
"231179","2014",,,"2",,
"231180","2014",,,"2",,
"231181","2014",,,"2",,
"231182","2014",,,"2",,
"231224","2014",,,"20",,
"231225","2014",,,"20",,
"231244","2014",,,"20",,
"231245","2014",,,"20",,
"231246","2014",,,"20",,
"231247","2014",,,"20",,
"231248","2014",,,"20",,
"231249","2014",,,"20",,
"231250","2014",,,"20",,
"231251","2014",,,"20",,
"231252","2014",,,"20",,
"231253","2014",,,"20",,
"231254","2014",,,"20",,
"231255","2014",,,"20",,
"231256","2014",,,"20",,
"231257","2014",,,"20",,
"231258","2014",,,"20",,
"231259","2014",,,"20",,
"231260","2014",,,"20",,
"231261","2014",,,"20",,
"231262","2014",,,"20",,
"231263","2014",,,"20",,
"231264","2014",,,"20",,
"231265","2014",,,"20",,
"231266","2014",,,"20",,
"231267","2014",,,"20",,
"231268","2014",,,"20",,
"231269","2014",,,"20",,
"231270","2014",,,"20",,
"231271","2014",,,"20",,
"231272","2014",,,"20",,
"231273","2014",,,"20",,
"231274","2014",,,"20",,
"231275","2014",,,"20",,
"231279","2014",,,"20",,
"231280","2014",,,"20",,
"231287","2014",,,"20",,
"231288","2014",,,"20",,
"231289","2014",,,"20",,
"231290","2014",,,"20",,
"231291","2014",,,"20",,
"231292","2014",,,"20",,
"231293","2014",,,"20",,
"231294","2014",,,"20",,
"231295","2014",,,"20",,
"231296","2014",,,"20",,
"231302","2014",,,"20",,
"231303","2014",,,"20",,
"231304","2014",,,"20",,
"231305","2014",,,"20",,
"231306","2014",,,"20",,
"231307","2014",,,"20",,
"231308","2014",,,"20",,
"231309","2014",,,"20",,
"231310","2014",,,"20",,
"231311","2014",,,"20",,
"231312","2014",,,"20",,
"231313","2014",,,"20",,
"231314","2014",,,"20",,
"231315","2014",,,"20",,
"231316","2014",,,"20",,
"231317","2014",,,"20",,
"231318","2014",,,"20",,
"231319","2014",,,"20",,
"231320","2014",,,"20",,
"231321","2014",,,"20",,
"231322","2014",,,"20",,
"231323","2014",,,"20",,
"231324","2014",,,"20",,
"231325","2014",,,"20",,
"231326","2014",,,"20",,
"231327","2014",,,"20",,
"231328","2014",,,"20",,
"231329","2014",,,"20",,
"231330","2014",,,"20",,
"231331","2014",,,"20",,
"231332","2014",,,"20",,
"231333","2014",,,"20",,
"231334","2014",,,"20",,
"231335","2014",,,"20",,
"231336","2014",,,"20",,
"231337","2014",,,"20",,
"231338","2014",,,"20",,
"231339","2014",,,"20",,
"231340","2014",,,"20",,
"231341","2014",,,"20",,
"231342","2014",,,"20",,
"231343","2014",,,"20",,
"231344","2014",,,"20",,
"231524","2014",,,"385",,
"231525","2014",,,"385",,
"231526","2014",,,"385",,
"231527","2014",,,"385",,
"231528","2014",,,"385",,
"231529","2014",,,"385",,
"231530","2014",,,"385",,
"231531","2014",,,"385",,
"231532","2014",,,"385",,
"231533","2014",,,"385",,
"231534","2014",,,"385",,
"231535","2014",,,"385",,
"231536","2014",,,"385",,
"231537","2014",,,"385",,
"231538","2014",,,"385",,
"231539","2014",,,"385",,
"231540","2014",,,"385",,
"231541","2014",,,"385",,
"231542","2014",,,"385",,
"231586","2014",,,"365",,
"231587","2014",,,"365",,
"231588","2014",,,"365",,
"231589","2014",,,"365",,
"231590","2014",,,"365",,
"231591","2014",,,"365",,
"231592","2014",,,"365",,
"231593","2014",,,"365",,
"231594","2014",,,"365",,
"231595","2014",,,"365",,
"231596","2014",,,"365",,
"231614","2014",,,"365",,
"231615","2014",,,"365",,
"231616","2014",,,"365",,
"231617","2014",,,"365",,
"231618","2014",,,"365",,
"231619","2014",,,"365",,
"231620","2014",,,"365",,
"231621","2014",,,"365",,
"231622","2014",,,"365",,
"231623","2014",,,"365",,
"231624","2014",,,"365",,
"231625","2014",,,"365",,
"231626","2014",,,"365",,
"231628","2014",,,"365",,
"231629","2014",,,"365",,
"231630","2014",,,"365",,
"231631","2014",,,"365",,
"231632","2014",,,"365",,
"231633","2014",,,"365",,
"231634","2014",,,"365",,
"231635","2014",,,"365",,
"231636","2014",,,"365",,
"231637","2014",,,"365",,
"231638","2014",,,"365",,
"231639","2014",,,"365",,
"231640","2014",,,"365",,
"231641","2014",,,"365",,
"231642","2014",,,"365",,
"231643","2014",,,"365",,
"231644","2014",,,"365",,
"231645","2014",,,"365",,
"231646","2014",,,"365",,
"231647","2014",,,"365",,
"231648","2014",,,"365",,
"231649","2014",,,"365",,
"231650","2014",,,"365",,
"231651","2014",,,"365",,
"231652","2014",,,"365",,
"231653","2014",,,"365",,
"231654","2014",,,"365",,
"231655","2014",,,"365",,
"231656","2014",,,"365",,
"231657","2014",,,"365",,
"231658","2014",,,"365",,
"231659","2014",,,"365",,
"231660","2014",,,"365",,
"231661","2014",,,"365",,
"231662","2014",,,"365",,
"231663","2014",,,"365",,
"231664","2014",,,"365",,
"231665","2014",,,"365",,
"231666","2014",,,"365",,
"231667","2014",,,"365",,
"231668","2014",,,"365",,
"231669","2014",,,"365",,
"231670","2014",,,"365",,
"231671","2014",,,"365",,
"231672","2014",,,"365",,
"231673","2014",,,"365",,
"231674","2014",,,"365",,
"231675","2014",,,"365",,
"231676","2014",,,"365",,
"231677","2014",,,"365",,
"231678","2014",,,"365",,
"231679","2014",,,"365",,
"231680","2014",,,"365",,
"231681","2014",,,"365",,
"231682","2014",,,"365",,
"231683","2014",,,"365",,
"231684","2014",,,"365",,
"231685","2014",,,"365",,
"231686","2014",,,"365",,
"231687","2014",,,"365",,
"231688","2014",,,"365",,
"231689","2014",,,"365",,
"231690","2014",,,"365",,
"231691","2014",,,"365",,
"231692","2014",,,"365",,
"231693","2014",,,"365",,
"231694","2014",,,"365",,
"231695","2014",,,"365",,
"231696","2014",,,"365",,
"231697","2014",,,"365",,
"231698","2014",,,"365",,
"231699","2014",,,"365",,
"231700","2014",,,"365",,
"231701","2014",,,"365",,
"231702","2014",,,"365",,
"231703","2014",,,"365",,
"231704","2014",,,"365",,
"231705","2014",,,"365",,
"231706","2014",,,"365",,
"231707","2014",,,"365",,
"231708","2014",,,"365",,
"231709","2014",,,"365",,
"231710","2014",,,"365",,
"231711","2014",,,"365",,
"231712","2014",,,"365",,
"231713","2014",,,"365",,
"231714","2014",,,"365",,
"231715","2014",,,"365",,
"231716","2014",,,"365",,
"231717","2014",,,"365",,
"231718","2014",,,"365",,
"231719","2014",,,"365",,
"231720","2014",,,"365",,
"231721","2014",,,"365",,
"231722","2014",,,"365",,
"231723","2014",,,"365",,
"231724","2014",,,"365",,
"231725","2014",,,"365",,
"231726","2014",,,"365",,
"231727","2014",,,"365",,
"231728","2014",,,"365",,
"231729","2014",,,"365",,
"231730","2014",,,"365",,
"231731","2014",,,"365",,
"231732","2014",,,"365",,
"231733","2014",,,"365",,
"231734","2014",,,"365",,
"231735","2014",,,"365",,
"231736","2014",,,"365",,
"231737","2014",,,"365",,
"231738","2014",,,"365",,
"231739","2014",,,"365",,
"231740","2014",,,"365",,
"231741","2014",,,"365",,
"231742","2014",,,"365",,
"231743","2014",,,"365",,
"231744","2014",,,"365",,
"231745","2014",,,"365",,
"231746","2014",,,"365",,
"231747","2014",,,"365",,
"231748","2014",,,"365",,
"231749","2014",,,"365",,
"231750","2014",,,"365",,
"231751","2014",,,"365",,
"231752","2014",,,"365",,
"231753","2014",,,"365",,
"231754","2014",,,"365",,
"231755","2014",,,"365",,
"231756","2014",,,"365",,
"231757","2014",,,"365",,
"231758","2014",,,"365",,
"231759","2014",,,"365",,
"231760","2014",,,"365",,
"231761","2014",,,"365",,
"231762","2014",,,"365",,
"231763","2014",,,"365",,
"231764","2014",,,"365",,
"231765","2014",,,"365",,
"231766","2014",,,"365",,
"231767","2014",,,"365",,
"231768","2014",,,"365",,
"231769","2014",,,"365",,
"231770","2014",,,"365",,
"231771","2014",,,"365",,
"231772","2014",,,"365",,
"231773","2014",,,"365",,
"231774","2014",,,"365",,
"231775","2014",,,"365",,
"231776","2014",,,"365",,
"231777","2014",,,"365",,
"231778","2014",,,"365",,
"231779","2014",,,"365",,
"231780","2014",,,"365",,
"231781","2014",,,"365",,
"231782","2014",,,"365",,
"231783","2014",,,"365",,
"231784","2014",,,"365",,
"231785","2014",,,"365",,
"231786","2014",,,"365",,
"231787","2014",,,"365",,
"231788","2014",,,"365",,
"231789","2014",,,"365",,
"231790","2014",,,"365",,
"231791","2014",,,"365",,
"231792","2014",,,"365",,
"231793","2014",,,"365",,
"231794","2014",,,"365",,
"231795","2014",,,"365",,
"231796","2014",,,"365",,
"231797","2014",,,"365",,
"231798","2014",,,"365",,
"231799","2014",,,"365",,
"231800","2014",,,"365",,
"231801","2014",,,"365",,
"231802","2014",,,"365",,
"231803","2014",,,"365",,
"231804","2014",,,"365",,
"231838","2014",,,"365",,
"231839","2014",,,"365",,
"231840","2014",,,"365",,
"231841","2014",,,"365",,
"231842","2014",,,"365",,
"231843","2014",,,"365",,
"231844","2014",,,"365",,
"231845","2014",,,"365",,
"231846","2014",,,"365",,
"231886","2014",,,"2",,
"231887","2014",,,"2",,
"231888","2014",,,"2",,
"231889","2014",,,"2",,
"231890","2014",,,"2",,
"231891","2014",,,"2",,
"231953","2014",,,"20",,
"231954","2014",,,"20",,
"231955","2014",,,"20",,
"231956","2014",,,"20",,
"231957","2014",,,"20",,
"231958","2014",,,"20",,
"231959","2014",,,"20",,
"231964","2014",,,"20",,
"231965","2014",,,"20",,
"231966","2014",,,"20",,
"231967","2014",,,"20",,
"231968","2014",,,"20",,
"231969","2014",,,"20",,
"231970","2014",,,"20",,
"231971","2014",,,"20",,
"231972","2014",,,"20",,
"231973","2014",,,"20",,
"231974","2014",,,"20",,
"231975","2014",,,"20",,
"231976","2014",,,"20",,
"231977","2014",,,"20",,
"231978","2014",,,"20",,
"231979","2014",,,"20",,
"231980","2014",,,"20",,
"231981","2014",,,"20",,
"231982","2014",,,"20",,
"231983","2014",,,"20",,
"231984","2014",,,"20",,
"231985","2014",,,"20",,
"231986","2014",,,"20",,
"231987","2014",,,"20",,
"231988","2014",,,"20",,
"231989","2014",,,"20",,
"231990","2014",,,"20",,
"231991","2014",,,"20",,
"231992","2014",,,"20",,
"232002","2014",,,"20",,
"232003","2014",,,"20",,
"232004","2014",,,"20",,
"232007","2014",,,"20",,
"232008","2014",,,"20",,
"232009","2014",,,"20",,
"232010","2014",,,"20",,
"232011","2014",,,"20",,
"232012","2014",,,"20",,
"232013","2014",,,"20",,
"232014","2014",,,"20",,
"232015","2014",,,"20",,
"232021","2014",,,"20",,
"232022","2014",,,"20",,
"232023","2014",,,"20",,
"232024","2014",,,"20",,
"232025","2014",,,"20",,
"232026","2014",,,"20",,
"232027","2014",,,"20",,
"232028","2014",,,"20",,
"232029","2014",,,"20",,
"232030","2014",,,"20",,
"232031","2014",,,"20",,
"232032","2014",,,"20",,
"232033","2014",,,"20",,
"232034","2014",,,"20",,
"232035","2014",,,"20",,
"232036","2014",,,"20",,
"232037","2014",,,"20",,
"232038","2014",,,"20",,
"232039","2014",,,"20",,
"232040","2014",,,"20",,
"232041","2014",,,"20",,
"232042","2014",,,"20",,
"232043","2014",,,"20",,
"232044","2014",,,"20",,
"232045","2014",,,"20",,
"232046","2014",,,"20",,
"232047","2014",,,"20",,
"232048","2014",,,"20",,
"232049","2014",,,"20",,
"232050","2014",,,"20",,
"232051","2014",,,"20",,
"232052","2014",,,"20",,
"232053","2014",,,"20",,
"232054","2014",,,"20",,
"232055","2014",,,"20",,
"232056","2014",,,"20",,
"232057","2014",,,"20",,
"232058","2014",,,"20",,
"232059","2014",,,"20",,
"232248","2014",,,"385",,
"232249","2014",,,"385",,
"232250","2014",,,"385",,
"232251","2014",,,"385",,
"232252","2014",,,"385",,
"232253","2014",,,"385",,
"232255","2014",,,"385",,
"232256","2014",,,"385",,
"232257","2014",,,"385",,
"232304","2014",,,"365",,
"232305","2014",,,"365",,
"232306","2014",,,"365",,
"232307","2014",,,"365",,
"232308","2014",,,"365",,
"232309","2014",,,"365",,
"232310","2014",,,"365",,
"232311","2014",,,"365",,
"232312","2014",,,"365",,
"232313","2014",,,"365",,
"232314","2014",,,"365",,
"232334","2014",,,"365",,
"232335","2014",,,"365",,
"232336","2014",,,"365",,
"232337","2014",,,"365",,
"232338","2014",,,"365",,
"232339","2014",,,"365",,
"232340","2014",,,"365",,
"232341","2014",,,"365",,
"232342","2014",,,"365",,
"232343","2014",,,"365",,
"232344","2014",,,"365",,
"232345","2014",,,"365",,
"232346","2014",,,"365",,
"232347","2014",,,"365",,
"232348","2014",,,"365",,
"232349","2014",,,"365",,
"232350","2014",,,"365",,
"232351","2014",,,"365",,
"232352","2014",,,"365",,
"232353","2014",,,"365",,
"232354","2014",,,"365",,
"232355","2014",,,"365",,
"232356","2014",,,"365",,
"232357","2014",,,"365",,
"232358","2014",,,"365",,
"232359","2014",,,"365",,
"232360","2014",,,"365",,
"232361","2014",,,"365",,
"232362","2014",,,"365",,
"232363","2014",,,"365",,
"232364","2014",,,"365",,
"232365","2014",,,"365",,
"232366","2014",,,"365",,
"232367","2014",,,"365",,
"232368","2014",,,"365",,
"232369","2014",,,"365",,
"232370","2014",,,"365",,
"232371","2014",,,"365",,
"232372","2014",,,"365",,
"232373","2014",,,"365",,
"232374","2014",,,"365",,
"232375","2014",,,"365",,
"232376","2014",,,"365",,
"232377","2014",,,"365",,
"232378","2014",,,"365",,
"232379","2014",,,"365",,
"232380","2014",,,"365",,
"232381","2014",,,"365",,
"232382","2014",,,"365",,
"232383","2014",,,"365",,
"232384","2014",,,"365",,
"232385","2014",,,"365",,
"232386","2014",,,"365",,
"232387","2014",,,"365",,
"232388","2014",,,"365",,
"232389","2014",,,"365",,
"232390","2014",,,"365",,
"232391","2014",,,"365",,
"232392","2014",,,"365",,
"232393","2014",,,"365",,
"232394","2014",,,"365",,
"232395","2014",,,"365",,
"232396","2014",,,"365",,
"232397","2014",,,"365",,
"232398","2014",,,"365",,
"232399","2014",,,"365",,
"232400","2014",,,"365",,
"232401","2014",,,"365",,
"232402","2014",,,"365",,
"232403","2014",,,"365",,
"232404","2014",,,"365",,
"232405","2014",,,"365",,
"232406","2014",,,"365",,
"232407","2014",,,"365",,
"232408","2014",,,"365",,
"232409","2014",,,"365",,
"232410","2014",,,"365",,
"232411","2014",,,"365",,
"232412","2014",,,"365",,
"232413","2014",,,"365",,
"232414","2014",,,"365",,
"232415","2014",,,"365",,
"232416","2014",,,"365",,
"232417","2014",,,"365",,
"232418","2014",,,"365",,
"232419","2014",,,"365",,
"232420","2014",,,"365",,
"232421","2014",,,"365",,
"232422","2014",,,"365",,
"232423","2014",,,"365",,
"232424","2014",,,"365",,
"232425","2014",,,"365",,
"232426","2014",,,"365",,
"232427","2014",,,"365",,
"232428","2014",,,"365",,
"232429","2014",,,"365",,
"232430","2014",,,"365",,
"232431","2014",,,"365",,
"232432","2014",,,"365",,
"232433","2014",,,"365",,
"232434","2014",,,"365",,
"232435","2014",,,"365",,
"232436","2014",,,"365",,
"232437","2014",,,"365",,
"232438","2014",,,"365",,
"232439","2014",,,"365",,
"232440","2014",,,"365",,
"232441","2014",,,"365",,
"232442","2014",,,"365",,
"232443","2014",,,"365",,
"232444","2014",,,"365",,
"232445","2014",,,"365",,
"232446","2014",,,"365",,
"232447","2014",,,"365",,
"232448","2014",,,"365",,
"232449","2014",,,"365",,
"232450","2014",,,"365",,
"232451","2014",,,"365",,
"232452","2014",,,"365",,
"232453","2014",,,"365",,
"232454","2014",,,"365",,
"232455","2014",,,"365",,
"232456","2014",,,"365",,
"232457","2014",,,"365",,
"232458","2014",,,"365",,
"232459","2014",,,"365",,
"232460","2014",,,"365",,
"232461","2014",,,"365",,
"232464","2014",,,"365",,
"232465","2014",,,"365",,
"232466","2014",,,"365",,
"232467","2014",,,"365",,
"232468","2014",,,"365",,
"232469","2014",,,"365",,
"232470","2014",,,"365",,
"232471","2014",,,"365",,
"232472","2014",,,"365",,
"232473","2014",,,"365",,
"232474","2014",,,"365",,
"232475","2014",,,"365",,
"232476","2014",,,"365",,
"232477","2014",,,"365",,
"232478","2014",,,"365",,
"232479","2014",,,"365",,
"232480","2014",,,"365",,
"232481","2014",,,"365",,
"232482","2014",,,"365",,
"232483","2014",,,"365",,
"232484","2014",,,"365",,
"232485","2014",,,"365",,
"232486","2014",,,"365",,
"232487","2014",,,"365",,
"232488","2014",,,"365",,
"232489","2014",,,"365",,
"232490","2014",,,"365",,
"232491","2014",,,"365",,
"232492","2014",,,"365",,
"232493","2014",,,"365",,
"232494","2014",,,"365",,
"232495","2014",,,"365",,
"232496","2014",,,"365",,
"232497","2014",,,"365",,
"232498","2014",,,"365",,
"232499","2014",,,"365",,
"232500","2014",,,"365",,
"232501","2014",,,"365",,
"232502","2014",,,"365",,
"232503","2014",,,"365",,
"232504","2014",,,"365",,
"232505","2014",,,"365",,
"232510","2014",,,"365",,
"232511","2014",,,"365",,
"232512","2014",,,"365",,
"232513","2014",,,"365",,
"232514","2014",,,"365",,
"232515","2014",,,"365",,
"232516","2014",,,"365",,
"232517","2014",,,"365",,
"232558","2014",,,"365",,
"232559","2014",,,"365",,
"232560","2014",,,"365",,
"232561","2014",,,"365",,
"232562","2014",,,"365",,
"232563","2014",,,"365",,
"232564","2014",,,"365",,
"232669","2014",,,"20",,
"232670","2014",,,"20",,
"232671","2014",,,"20",,
"232672","2014",,,"20",,
"232673","2014",,,"20",,
"232674","2014",,,"20",,
"232675","2014",,,"20",,
"232676","2014",,,"20",,
"232677","2014",,,"20",,
"232678","2014",,,"20",,
"232679","2014",,,"20",,
"232680","2014",,,"20",,
"232682","2014",,,"20",,
"232683","2014",,,"20",,
"232684","2014",,,"20",,
"232685","2014",,,"20",,
"232686","2014",,,"20",,
"232687","2014",,,"20",,
"232688","2014",,,"20",,
"232689","2014",,,"20",,
"232690","2014",,,"20",,
"232691","2014",,,"20",,
"232692","2014",,,"20",,
"232693","2014",,,"20",,
"232694","2014",,,"20",,
"232695","2014",,,"20",,
"232696","2014",,,"20",,
"232697","2014",,,"20",,
"232698","2014",,,"20",,
"232699","2014",,,"20",,
"232700","2014",,,"20",,
"232701","2014",,,"20",,
"232702","2014",,,"20",,
"232703","2014",,,"20",,
"232704","2014",,,"20",,
"232705","2014",,,"20",,
"232706","2014",,,"20",,
"232707","2014",,,"20",,
"232708","2014",,,"20",,
"232709","2014",,,"20",,
"232710","2014",,,"20",,
"232711","2014",,,"20",,
"232712","2014",,,"20",,
"232720","2014",,,"20",,
"232721","2014",,,"20",,
"232722","2014",,,"20",,
"232723","2014",,,"20",,
"232724","2014",,,"20",,
"232725","2014",,,"20",,
"232726","2014",,,"20",,
"232727","2014",,,"20",,
"232728","2014",,,"20",,
