Kido1913	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~205121~3002285	Chikuho, Japan. Coal Resources of the World.	Kido, C.	1913
Otsuki1913	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~205124~3002286	Karatsu and Sasebo, Japan. Coal Resources of the World.	Otsuki, Y.	1913
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~205126~3002304	India and Adjacent Countries. Coal Resources of the World.		1913
IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~205126~3002304	India and Adjacent Countries. Coal Resources of the World.		1913
Johnson1865	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206546~3002714	Russia, Ukraine.	Johnson, A.J.	1865
Johnson1865I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206552~3002716	Asia.	Johnson, A.J.	1865
Johnson1865IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206553~3002720	Turkey, Saudi Arabia, Afghanistan, and Iran.	Johnson, A.J.	1865
Johnson1865IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206553~3002720	Turkey, Saudi Arabia, Afghanistan, and Iran.	Johnson, A.J.	1865
Johnson1865II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206557~3002722	Hindostan Or British India.	Johnson, A.J.	1865
Johnson1865III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206595~3002724	China.	Johnson, A.J.	1865
Johnson1865IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206597~3002726	Japan.	Johnson, A.J.	1865
Gray1874	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~206905~3003059	Asia.	Gray, Ormando Willis	1874
RandMcNallyandCompany1897	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~20711~550099	Asia.	Rand McNally and Company	1897
RandMcNallyandCompany1897IIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~20712~550100	Turkey in Asia.	Rand McNally and Company	1897
RandMcNallyandCompany1897IIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~20713~550101	Palestine.	Rand McNally and Company	1897
RandMcNallyandCompany1897IIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~20714~550102	Persia, Afghanistan, Baluchistan.	Rand McNally and Company	1897
RandMcNallyandCompany1897IIIIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~20714~550102	Persia, Afghanistan, Baluchistan.	Rand McNally and Company	1897
Carey1818II	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207379~3003027	Russian Empire.	Carey, Mathew	1818
Carey1818IIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207379~3003027	Russian Empire.	Carey, Mathew	1818
Carey1818IIIIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207379~3003027	Russian Empire.	Carey, Mathew	1818
Carey1818	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207415~3003039	Asia.	Carey, Mathew	1818
Carey1818III	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207417~3003040	China.	Carey, Mathew	1818
Carey1818IIIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207417~3003040	China.	Carey, Mathew	1818
Carey1818I	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207420~3003041	Hindostan or India.	Carey, Mathew	1818
Carey1818IIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207425~3003042	Islands of the East Indies.	Carey, Mathew	1818
Carey1818IIIII	https://www.davidrumsey.com/luna/servlet/detail/RUMSEY~8~1~207425~3003042	Islands of the East Indies.	Carey, Mathew	1818
